sys_RespNum,sys_RespStatus,sys_DataSource,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_RespRemoved,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Consent,CBCwatchexercise_Random1,CBCwatchexercise_Random2,CBCwatchexercise_Random3,CBCwatchexercise_Random4,CBCwatchexercise_Fixed1,CBCwatchexercise_Random5,CBCwatchexercise_Random6,CBCwatchexercise_Fixed2,CBCwatchexercise_Random7,CBCwatchexercise_Fixed3,CBCwatchexercise_Random8,CBCwatchexercise_Random9,CBCwatchexercise_Random10,CBCwatchexercise_Random11,CBCwatchexercise_Random12,PilotTestOpenEnded,OwnWatch,LuxuryWatch,IMC,DemoAge,DemoGender,DemoGender_4_other,DemoEducation,sys_CBCVersion_CBCwatchexercise,sys_CBCDesignID_CBCwatchexercise,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,OwnWatchSegment,PROLIFICPID,OpenEndProdCatShoes,OpenEndProdCatCars,OpenEndProdCatWatches,WarmUp1,WarmUp2,WarmUp3,DemoOwnWatch,DemoTypeOfWatch,DemoWatchUseCase_1,DemoWatchUseCase_2,DemoWatchUseCase_3,DemoWatchUseCase_4,DemoWatchWTP,DemoBrandRecognition,OpenEndedIdealWatch,DemoAestheticImportance1_1,DemoAestheticImportance2_1,DemoTimeSpentGrooming,DemoIncome,DemoRentOwn,DemoSocialMedia,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,DemoAge_real,DemoEducation_real,DemoIncome_real,DemoSocialMedia_real,DemoAestheticImportance1_1_real,DemoAestheticImportance2_1_real,DemoTimeSpentGrooming_real,DemoOwnWatch_real,DemoWatchWTP_real
363,5.0,1.0,08 Mar 2023 - 20:28:39 EST,08 Mar 2023 - 20:31:43 EST,184.0,181.0,1678325319.0,1678325503.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",Windows 10.0,Chrome 108.0.0.0,172.249.241.159,1254.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,5.0,2.0,1.0,,5.0,363.0,CBC1_1677959355_6,,7.0,5.0,4.0,5.0,11.0,3.0,5.0,4.0,5.0,6.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,,62bc3401dc67c7598dbba4a6,shoes,SUV,Watch,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,I prefer leather watches most,5.0,5.0,5.0,8.0,1.0,6.0,3.0,4.0,4.0,17.0,35.0,7.0,18.0,-1.5,1.0,1.5,2.5,2.0,2.0,1.5,2.0,-1.0
364,5.0,1.0,08 Mar 2023 - 20:28:43 EST,08 Mar 2023 - 20:30:22 EST,99.0,93.0,1678325323.0,1678325422.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Mac OS X 10.15.7,Chrome 110.0.0.0,2600:4041:54cb:6100:4f:bfe2:fb02:2319,1440.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,5.0,1.0,2.0,,4.0,364.0,CBC1_1677959355_6,,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,,612bbf7f2777e375241f0f45,sneaker,car,watch,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,"a gold, thin watch",5.0,5.0,5.0,10.0,3.0,6.0,2.0,3.0,2.0,7.0,10.0,5.0,8.0,-2.5,0.0,3.5,2.5,2.0,2.0,1.5,2.0,-1.0
365,5.0,1.0,08 Mar 2023 - 20:29:15 EST,08 Mar 2023 - 20:32:59 EST,224.0,221.0,1678325355.0,1678325579.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Windows 10.0,Chrome 110.0.0.0,2600:4040:2480:3400:945b:e9c5:fc0e:eb2f,1263.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,5.0,3.0,1.0,,7.0,365.0,CBC1_1677959355_6,,3.0,10.0,7.0,5.0,14.0,12.0,8.0,4.0,4.0,8.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,614e2b2bd900d5f91096ac12,shoes,cars,watches,1.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,6.0,3.0,My ideal watch would be an automatic that has both a date and moonphase complications.,4.0,4.0,3.0,12.0,2.0,2.0,3.0,4.0,6.0,16.0,39.0,14.0,19.0,-0.5,3.0,5.5,-1.5,1.0,1.0,-0.5,4.0,2.0
366,5.0,1.0,08 Mar 2023 - 20:29:33 EST,08 Mar 2023 - 20:35:36 EST,363.0,362.0,1678325373.0,1678325736.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Mac OS X 10.15.7,Chrome 110.0.0.0,209.6.121.157,1419.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,5.0,3.0,1.0,,7.0,366.0,CBC1_1677959355_6,,14.0,16.0,7.0,7.0,21.0,32.0,9.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,4.0,6.0,4.0,4.0,5.0,9.0,,63ea433ade2e8f1a18823c52,shoe,car,watch,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,I like big dial watch. The round dial is preferable.,5.0,5.0,3.0,12.0,2.0,5.0,4.0,9.0,14.0,22.0,87.0,18.0,24.0,-0.5,3.0,5.5,1.5,2.0,2.0,-0.5,1.0,-2.0
367,5.0,1.0,08 Mar 2023 - 20:29:48 EST,08 Mar 2023 - 20:32:57 EST,189.0,185.0,1678325388.0,1678325577.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Windows 10.0,Chrome 110.0.0.0,2600:1700:e840:9e70:7945:b480:999:605f,1903.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,5.0,2.0,1.0,,5.0,367.0,CBC1_1677959355_6,,5.0,4.0,2.0,3.0,5.0,7.0,16.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,6.0,2.0,2.0,4.0,2.0,4.0,,627986ad0b4e17430bd23d80,shoes,cars,watches,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,Simplistic but fashionable so it can fit with any attire. Not too many bright colors would be preferred. White and black or black and gold are my favorite color combinations.,4.0,4.0,3.0,10.0,1.0,5.0,2.0,6.0,5.0,3.0,56.0,9.0,11.0,-1.5,1.0,3.5,1.5,1.0,1.0,-0.5,2.0,-2.0
368,5.0,1.0,08 Mar 2023 - 20:29:54 EST,08 Mar 2023 - 20:37:05 EST,431.0,430.0,1678325394.0,1678325825.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Windows 10.0,Chrome 110.0.0.0,47.189.30.35,1519.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,5.0,3.0,2.0,,6.0,368.0,CBC1_1677959355_6,,117.0,7.0,3.0,4.0,8.0,5.0,5.0,6.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,,5f5ce7f940a2614f6cb6e747,shoes,cars,watches,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,"stylish, easy to read",5.0,5.0,3.0,12.0,2.0,6.0,3.0,5.0,3.0,5.0,17.0,5.0,184.0,-0.5,2.0,5.5,2.5,2.0,2.0,-0.5,1.0,0.0
369,5.0,1.0,08 Mar 2023 - 20:30:10 EST,08 Mar 2023 - 20:33:00 EST,170.0,169.0,1678325410.0,1678325580.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Mac OS X 10.15.7,Chrome 110.0.0.0,2603:8080:5f00:1d7d:8c7b:5758:e24b:559d,1728.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,5.0,3.0,1.0,,6.0,369.0,CBC1_1677959355_6,,4.0,8.0,8.0,4.0,7.0,3.0,4.0,5.0,3.0,6.0,3.0,3.0,3.0,2.0,3.0,4.0,8.0,3.0,4.0,3.0,2.0,3.0,,62c2f317234b9ce70f6d3578,shoes,cars,watches,2.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,5.0,4.0,"It's sleek and stylish, it's not too bulky but you can tell it's high quality and it's well rounded.",5.0,5.0,5.0,8.0,2.0,6.0,3.0,3.0,4.0,6.0,39.0,7.0,14.0,-0.5,2.0,1.5,2.5,2.0,2.0,1.5,1.0,1.0
370,4.0,1.0,08 Mar 2023 - 20:30:50 EST,08 Mar 2023 - 20:31:21 EST,31.0,31.0,1678325450.0,1678325481.0,0.0,,TeminateIncomplete,1.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Mac OS X 10.15,Firefox 110.0,98.35.147.84,1483.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,5.0,3.0,5.0,14.0,,,,,,,,,,,,,,,,,,,6005fd9c8bbd67931607e518,Shoes,Cars,Watches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,5.0,1.0,08 Mar 2023 - 20:30:57 EST,08 Mar 2023 - 20:36:27 EST,330.0,327.0,1678325457.0,1678325787.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (iPad; CPU OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2607:fb90:332a:8046:a0ac:69cf:3d9b:cd48,1366.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,5.0,3.0,1.0,,5.0,371.0,CBC1_1677959355_6,,17.0,69.0,7.0,7.0,11.0,37.0,6.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,,63ea5b522989d24b3a9b80d9,Shoes,Cars,Watches,2.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,6.0,4.0,I am a large guy so I prefer a watch that is big. I wear watches that are aesthetic and flashy so I enjoy watches with diamonds and iridescent colors.,4.0,5.0,3.0,8.0,2.0,5.0,3.0,3.0,6.0,9.0,72.0,11.0,19.0,-0.5,1.0,1.5,1.5,1.0,2.0,-0.5,2.0,2.0
372,5.0,1.0,08 Mar 2023 - 20:31:01 EST,08 Mar 2023 - 20:34:38 EST,217.0,215.0,1678325461.0,1678325678.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",Mac OS X 10.15.7,Chrome 107.0.0.0,98.42.96.156,1440.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,5.0,2.0,2.0,,5.0,372.0,CBC1_1677959355_6,,14.0,11.0,6.0,5.0,10.0,8.0,5.0,4.0,3.0,8.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,,630386f64c5bbd56ab1c3b0f,Shoes,Cars,Watches,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,"Simple, minimalistic, clean",4.0,4.0,4.0,12.0,2.0,5.0,3.0,5.0,4.0,12.0,45.0,13.0,14.0,-1.5,1.0,5.5,1.5,1.0,1.0,0.5,1.0,-1.0
373,5.0,1.0,08 Mar 2023 - 20:31:09 EST,08 Mar 2023 - 20:34:17 EST,188.0,186.0,1678325469.0,1678325657.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Windows 10.0,Chrome 110.0.0.0,71.13.58.228,1903.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,5.0,3.0,1.0,,3.0,373.0,CBC1_1677959355_6,,9.0,8.0,6.0,8.0,4.0,8.0,6.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,,5dd03c5486c8861300974102,shoe,car,watch,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,i like  a basic black and greytone look. silver not golf. looks elegant,4.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,5.0,4.0,59.0,8.0,15.0,-0.5,-1.0,-4.5,-0.5,1.0,1.0,-1.5,1.0,-2.0
374,5.0,1.0,08 Mar 2023 - 20:31:26 EST,08 Mar 2023 - 20:35:13 EST,227.0,227.0,1678325486.0,1678325713.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",Mac OS X 10.15.7,Chrome 109.0.0.0,2601:741:8002:5e10:3082:aa36:a3b9:33f8,1470.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,5.0,5.0,2.0,,5.0,374.0,CBC1_1677959355_6,,7.0,6.0,4.0,4.0,9.0,8.0,10.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,6.0,13.0,7.0,7.0,3.0,5.0,,632fa9e40fa5b8393ed87659,shoes,cars,watches,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,4.0,Slim jewelry like.,4.0,4.0,5.0,11.0,2.0,5.0,9.0,5.0,4.0,8.0,44.0,11.0,19.0,1.5,1.0,4.5,1.5,1.0,1.0,1.5,1.0,2.0
375,5.0,1.0,08 Mar 2023 - 20:31:27 EST,08 Mar 2023 - 20:35:53 EST,266.0,261.0,1678325487.0,1678325753.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Windows 10.0,Chrome 110.0.0.0,216.144.167.115,1519.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,5.0,5.0,2.0,,5.0,375.0,CBC1_1677959355_6,,4.0,7.0,4.0,5.0,11.0,11.0,11.0,4.0,3.0,7.0,6.0,7.0,3.0,12.0,3.0,7.0,5.0,4.0,6.0,5.0,4.0,5.0,,56c4adcf8bacd70005cf8edc,sneakers,cars,watches,2.0,1.0,1.0,5.0,,,,,,,,,3.0,4.0,4.0,3.0,1.0,6.0,9.0,87.0,6.0,,,11.0,14.0,1.5,1.0,-3.5,2.5,0.0,1.0,0.5,5.0,
376,5.0,1.0,08 Mar 2023 - 20:31:33 EST,08 Mar 2023 - 20:34:23 EST,170.0,170.0,1678325493.0,1678325663.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Windows 10.0,Chrome 110.0.0.0,2600:6c5e:1e00:1da0:b0c8:620a:627b:83d1,1903.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,5.0,3.0,1.0,,3.0,376.0,CBC1_1677959355_6,,5.0,7.0,3.0,4.0,5.0,2.0,7.0,5.0,4.0,5.0,4.0,4.0,3.0,6.0,7.0,5.0,3.0,4.0,6.0,3.0,3.0,4.0,,612bb0204ad8e7e8bed041eb,Shoes,Cars,Watches,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,6.0,4.0,It has all the features that I like and want. I can set stopwatch timer and do anything I want with the watch.,4.0,5.0,3.0,11.0,2.0,5.0,3.0,4.0,4.0,6.0,28.0,13.0,13.0,-0.5,-1.0,4.5,1.5,1.0,2.0,-0.5,1.0,2.0
377,5.0,1.0,08 Mar 2023 - 20:31:34 EST,08 Mar 2023 - 20:36:43 EST,309.0,305.0,1678325494.0,1678325803.0,0.0,,TerminateComplete,1.0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0,Mac OS X 10.15,Firefox 110.0,2600:8801:38a6:d700:38d9:8690:5b29:ef25,1105.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,5.0,2.0,2.0,,2.0,377.0,CBC1_1677959355_6,,8.0,17.0,7.0,18.0,12.0,29.0,6.0,3.0,4.0,5.0,3.0,3.0,6.0,5.0,7.0,3.0,9.0,6.0,4.0,4.0,7.0,3.0,,63bc692d3b234cef2d65eed7,shoes,cars,watches,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,"big, circular, with a black band and a little bit of silver on it",4.0,3.0,5.0,5.0,2.0,6.0,4.0,3.0,4.0,15.0,64.0,13.0,33.0,-1.5,-2.0,-1.5,2.5,1.0,0.0,1.5,1.0,-2.0
378,5.0,1.0,08 Mar 2023 - 20:31:37 EST,08 Mar 2023 - 20:36:31 EST,294.0,293.0,1678325497.0,1678325791.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Windows 10.0,Chrome 110.0.0.0,2603:6081:8b3b:3cb7:7991:c435:a6de:b443,1903.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,5.0,2.0,1.0,,5.0,378.0,CBC1_1677959355_6,,36.0,12.0,8.0,8.0,14.0,20.0,8.0,4.0,5.0,7.0,4.0,5.0,4.0,4.0,5.0,6.0,3.0,9.0,5.0,3.0,6.0,3.0,,55519750fdf99b7f2114cc3e,shoes,vehicles,watches,1.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,5.0,6.0,"My ideal watch would have a dark leather band, gold or silver casing and be analog/mechanical.",5.0,5.0,3.0,7.0,2.0,5.0,4.0,4.0,7.0,16.0,57.0,13.0,13.0,-1.5,1.0,0.5,1.5,2.0,2.0,-0.5,1.0,1.0
379,5.0,1.0,08 Mar 2023 - 20:31:37 EST,08 Mar 2023 - 20:42:55 EST,678.0,674.0,1678325497.0,1678326175.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Mac OS X 10.15.7,Chrome 110.0.0.0,107.77.202.37,1364.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,5.0,2.0,1.0,,5.0,379.0,CBC1_1677959355_6,,25.0,12.0,6.0,5.0,20.0,12.0,5.0,4.0,3.0,6.0,4.0,378.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,63ea4d3b920d683ac61a1ea0,shoes,cars,watches,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,2.0,"My ideal watch design would be one that is comfortable, long lasting battery, smart capabilities, aesthetically pleasing and one that is unique and sticks out to the public.",5.0,4.0,4.0,8.0,2.0,6.0,4.0,3.0,5.0,7.0,45.0,16.0,82.0,-1.5,1.0,1.5,2.5,2.0,1.0,0.5,1.0,0.0
380,5.0,1.0,08 Mar 2023 - 20:31:43 EST,08 Mar 2023 - 20:34:41 EST,178.0,176.0,1678325503.0,1678325681.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Chrome OS,Chrome 110.0.0.0,104.128.161.120,1300.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,5.0,3.0,1.0,,7.0,380.0,CBC1_1677959355_6,,5.0,7.0,4.0,4.0,9.0,4.0,3.0,3.0,3.0,6.0,2.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,3.0,,568899d9d7848e0005399c6b,shoes,cars,watches,2.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,3.0,4.0,"I think that the ideal watch is comfortable, functional, and affordable. It is also masculine and doesn't pull the hairs on my wrist/arm.",2.0,2.0,2.0,11.0,2.0,6.0,3.0,3.0,5.0,13.0,35.0,12.0,18.0,-0.5,3.0,4.5,2.5,-1.0,-1.0,-1.5,4.0,-1.0
381,5.0,1.0,08 Mar 2023 - 20:31:49 EST,08 Mar 2023 - 20:36:09 EST,260.0,257.0,1678325509.0,1678325769.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (X11; CrOS x86_64 13904.97.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.167 Safari/537.36",Chrome OS,Chrome 91.0.4472.167,2600:1700:7ec0:3f60:9d5f:f858:c2aa:c50d,1355.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,5.0,2.0,2.0,,5.0,381.0,CBC1_1677959355_6,,5.0,23.0,9.0,9.0,13.0,6.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,22.0,4.0,14.0,3.0,3.0,3.0,3.0,3.0,,5db06709e8d5b50019c3bd88,Shoe,Automobile,Wristwatch,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,3.0,4.0,My watch must be attractive and slightly feminine so with jewels. The strap can either be black leather or gold of some kind but not too delicate.,5.0,5.0,5.0,6.0,2.0,6.0,4.0,4.0,2.0,10.0,55.0,8.0,23.0,-1.5,1.0,-0.5,2.5,2.0,2.0,1.5,1.0,-1.0
382,5.0,1.0,08 Mar 2023 - 20:31:55 EST,08 Mar 2023 - 20:37:54 EST,359.0,359.0,1678325515.0,1678325874.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Windows 10.0,Chrome 110.0.0.0,2601:8c0:480:17f0:14ac:df92:dd51:c6b1,3823.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,5.0,3.0,2.0,,6.0,382.0,CBC1_1677959355_6,,12.0,9.0,9.0,5.0,16.0,10.0,9.0,6.0,5.0,8.0,4.0,3.0,66.0,10.0,4.0,11.0,6.0,6.0,5.0,6.0,5.0,7.0,,63b6cc23f13731158517f900,shoe,car,watch,1.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,5.0,6.0,"Dark band, dark face, and dark frame.",4.0,4.0,5.0,8.0,1.0,4.0,5.0,6.0,7.0,15.0,65.0,17.0,22.0,-0.5,2.0,1.5,0.5,1.0,1.0,1.5,2.0,1.0
383,5.0,1.0,08 Mar 2023 - 20:32:01 EST,08 Mar 2023 - 20:34:42 EST,161.0,161.0,1678325521.0,1678325682.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Windows 10.0,Chrome 110.0.0.0,2601:58b:c81:4d90:983e:5e5e:89b5:4305,1903.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,5.0,3.0,1.0,,5.0,383.0,CBC1_1677959355_6,,3.0,5.0,4.0,3.0,7.0,2.0,8.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,,631657c33eff5ac8d55058ce,shoes,cars,watches,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,"Silver, classy look.  Large face that is not too busy.  Can match up with a nice outfit.",4.0,4.0,2.0,11.0,2.0,6.0,4.0,4.0,3.0,4.0,48.0,8.0,8.0,-0.5,1.0,4.5,2.5,1.0,1.0,-1.5,1.0,0.0
384,5.0,1.0,08 Mar 2023 - 20:32:06 EST,08 Mar 2023 - 20:58:54 EST,1608.0,1607.0,1678325526.0,1678327134.0,0.0,,TerminateComplete,1.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",Windows 10.0,Chrome 110.0.0.0,2603:9001:7a7f:cefd:14af:f073:7482:86fc,1263.0,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,5.0,3.0,1.0,,6.0,384.0,CBC1_1677959355_6,,1218.0,12.0,9.0,22.0,19.0,26.0,13.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,19.0,2.0,49.0,12.0,4.0,3.0,4.0,3.0,,5b7c877f9dc643000172043d,shoe,car,watch,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,5.0,I like a steel band with a black face. I like a watch to be a little on the big size but functional like a diver watch.,5.0,5.0,5.0,12.0,2.0,6.0,3.0,4.0,4.0,13.0,104.0,20.0,21.0,-0.5,2.0,5.5,2.5,2.0,2.0,1.5,1.0,2.0
