sys_RespNum,Task,Concept,dialcolor,dialshape,strapcolor,dialsize,knobsize,rimcolor,Response
298,9,1,3,3,2,1,3,1,1
298,9,2,2,1,3,2,2,3,0
298,10,1,3,3,3,1,2,3,1
298,10,2,2,2,2,3,1,2,0
298,11,1,1,2,2,2,1,2,1
298,11,2,2,1,1,3,1,1,0
298,12,1,1,3,1,1,2,3,1
298,12,2,3,2,3,2,3,1,0
298,13,1,3,3,3,1,1,2,1
298,13,2,2,1,1,3,3,3,0
298,14,1,1,3,2,1,2,1,1
298,14,2,3,1,3,2,3,3,0
298,15,1,2,2,2,3,3,1,0
298,15,2,3,1,1,2,1,2,1
300,1,1,1,1,1,1,1,1,0
300,1,2,3,3,3,3,3,3,1
300,2,1,3,3,3,3,3,3,1
300,2,2,1,1,1,1,1,1,0
300,3,1,1,1,1,1,1,1,0
300,3,2,3,3,3,3,3,3,1
300,4,1,3,3,2,3,3,2,1
300,4,2,2,2,3,1,2,1,0
300,5,1,2,2,3,3,1,1,0
300,5,2,1,1,1,2,3,3,1
300,6,1,2,1,3,1,2,2,0
300,6,2,3,3,2,2,2,3,1
300,7,1,3,1,2,2,3,3,0
300,7,2,1,3,1,3,1,2,1
300,8,1,1,2,1,3,2,1,1
300,8,2,1,2,3,1,1,2,0
300,9,1,3,2,1,2,3,1,1
300,9,2,2,3,2,1,1,3,0
300,10,1,2,3,1,2,3,2,1
300,10,2,2,1,2,1,2,1,0
300,11,1,3,1,3,1,2,3,0
300,11,2,1,2,2,3,1,3,1
300,12,1,1,3,1,3,3,2,1
300,12,2,3,1,3,1,2,1,0
300,13,1,1,2,3,2,3,2,0
300,13,2,2,3,1,2,1,1,1
300,14,1,3,1,3,3,1,3,1
300,14,2,2,2,2,3,2,2,0
300,15,1,3,3,2,1,1,1,1
300,15,2,2,1,2,3,3,3,0
301,1,1,1,1,1,1,1,1,1
301,1,2,3,3,3,3,3,3,0
301,2,1,3,3,3,3,3,3,0
301,2,2,1,1,1,1,1,1,1
301,3,1,1,1,1,1,1,1,1
301,3,2,3,3,3,3,3,3,0
301,4,1,1,1,1,1,2,3,1
301,4,2,3,2,3,2,3,1,0
301,5,1,1,3,2,3,3,3,0
301,5,2,1,1,1,2,1,2,1
301,6,1,2,3,1,3,2,1,0
301,6,2,3,3,3,1,1,1,1
301,7,1,2,2,2,2,2,2,0
301,7,2,3,1,1,1,3,3,1
301,8,1,3,1,1,2,2,2,1
301,8,2,2,2,3,3,1,3,0
301,9,1,1,2,2,2,2,1,0
301,9,2,1,3,1,1,1,3,1
301,10,1,2,1,3,3,1,2,0
301,10,2,1,2,2,1,3,1,1
301,11,1,3,3,2,3,3,2,1
301,11,2,3,3,3,2,1,3,0
301,12,1,1,1,3,1,3,2,0
301,12,2,1,2,1,2,1,1,1
301,13,1,2,3,1,3,2,3,0
301,13,2,3,2,2,2,2,2,1
301,14,1,2,1,2,2,1,1,1
301,14,2,1,2,3,1,3,2,0
301,15,1,2,3,1,1,3,3,1
301,15,2,3,1,3,3,2,1,0
303,1,1,1,1,1,1,1,1,1
303,1,2,3,3,3,3,3,3,0
303,2,1,3,3,3,3,3,3,0
303,2,2,1,1,1,1,1,1,1
303,3,1,1,1,1,1,1,1,1
303,3,2,3,3,3,3,3,3,0
303,4,1,3,2,3,3,3,3,1
303,4,2,1,1,2,3,2,2,0
303,5,1,2,3,3,1,1,2,0
303,5,2,3,2,1,3,2,1,1
303,6,1,1,1,1,2,2,3,0
303,6,2,3,3,2,1,2,1,1
303,7,1,3,1,2,2,3,3,1
303,7,2,2,3,3,2,3,2,0
303,8,1,1,2,1,1,2,2,1
303,8,2,3,2,2,3,1,1,0
303,9,1,2,3,1,3,1,3,1
303,9,2,1,1,3,3,2,1,0
303,10,1,1,3,3,3,3,2,0
303,10,2,3,2,2,1,3,1,1
303,11,1,2,1,1,1,2,1,1
303,11,2,1,1,1,2,1,3,0
303,12,1,3,2,2,2,3,3,0
303,12,2,3,3,1,1,3,2,1
303,13,1,1,1,3,1,1,3,0
303,13,2,2,2,2,3,1,2,1
303,14,1,2,3,1,2,2,1,1
303,14,2,1,2,3,2,1,3,0
303,15,1,2,1,3,1,3,1,0
303,15,2,3,2,2,3,2,2,1
304,1,1,1,1,1,1,1,1,1
304,1,2,3,3,3,3,3,3,0
304,2,1,3,3,3,3,3,3,0
304,2,2,1,1,1,1,1,1,1
304,3,1,1,1,1,1,1,1,1
304,3,2,3,3,3,3,3,3,0
304,4,1,1,1,2,1,3,2,1
304,4,2,3,3,1,2,1,1,0
304,5,1,1,2,3,1,2,2,1
304,5,2,2,3,3,3,3,3,0
304,6,1,2,1,1,3,2,3,0
304,6,2,3,2,3,2,1,2,1
304,7,1,1,3,2,3,3,3,0
304,7,2,3,1,2,1,1,1,1
304,8,1,1,3,2,3,2,1,1
304,8,2,2,2,1,2,3,1,0
304,9,1,3,3,3,2,2,2,0
304,9,2,3,1,3,1,1,3,1
304,10,1,2,1,1,3,2,3,0
304,10,2,1,3,1,1,2,2,1
304,11,1,2,3,3,1,3,1,1
304,11,2,2,2,2,2,1,3,0
304,12,1,2,2,1,3,1,1,0
304,12,2,1,1,1,2,3,2,1
304,13,1,3,3,3,2,1,3,1
304,13,2,1,2,2,1,3,1,0
304,14,1,1,1,2,3,1,2,1
304,14,2,3,1,3,3,2,1,0
304,15,1,2,1,2,2,3,2,0
304,15,2,3,2,1,1,1,3,1
305,1,1,1,1,1,1,1,1,1
305,1,2,3,3,3,3,3,3,0
305,2,1,3,3,3,3,3,3,0
305,2,2,1,1,1,1,1,1,1
305,3,1,1,1,1,1,1,1,1
305,3,2,3,3,3,3,3,3,0
305,4,1,2,2,1,2,2,2,0
305,4,2,1,3,3,1,2,1,1
305,5,1,3,3,1,1,3,3,0
305,5,2,2,3,2,3,1,2,1
305,6,1,1,2,3,2,3,2,1
305,6,2,2,1,2,3,2,3,0
305,7,1,3,1,1,2,3,1,1
305,7,2,3,2,3,3,2,2,0
305,8,1,3,3,2,1,1,1,0
305,8,2,1,3,3,3,1,3,1
305,9,1,1,1,2,2,2,3,0
305,9,2,1,2,1,1,3,1,1
305,10,1,2,1,2,2,3,3,1
305,10,2,3,1,1,3,2,2,0
305,11,1,2,2,3,1,1,1,1
305,11,2,1,3,2,2,2,3,0
305,12,1,1,1,1,3,1,1,0
305,12,2,2,2,3,1,3,3,1
305,13,1,3,1,1,3,3,2,0
305,13,2,3,3,2,1,1,1,1
305,14,1,2,3,2,2,2,2,0
305,14,2,2,2,3,2,3,1,1
305,15,1,3,3,1,3,2,3,0
305,15,2,1,2,3,3,1,2,1
307,1,1,1,1,1,1,1,1,1
307,1,2,3,3,3,3,3,3,0
307,2,1,3,3,3,3,3,3,0
307,2,2,1,1,1,1,1,1,1
307,3,1,1,1,1,1,1,1,1
307,3,2,3,3,3,3,3,3,0
307,4,1,2,1,1,3,3,3,1
307,4,2,2,3,3,1,1,2,0
307,5,1,2,2,3,1,2,3,0
307,5,2,1,3,2,2,3,2,1
307,6,1,1,1,2,2,1,3,0
307,6,2,3,2,1,3,2,2,1
307,7,1,3,3,3,3,3,1,0
307,7,2,2,2,2,1,1,3,1
307,8,1,1,3,1,2,3,2,1
307,8,2,2,1,1,2,1,1,0
307,9,1,3,1,2,1,2,1,1
307,9,2,1,2,3,3,2,1,0
307,10,1,3,3,2,3,1,3,1
307,10,2,2,1,3,1,3,2,0
307,11,1,3,1,1,2,2,2,0
307,11,2,1,2,2,3,3,1,1
307,12,1,1,3,3,3,1,2,0
307,12,2,2,3,1,1,3,3,1
307,13,1,2,1,2,3,3,1,1
307,13,2,3,2,3,2,1,3,0
307,14,1,3,1,3,2,2,2,0
307,14,2,1,2,1,1,1,1,1
307,15,1,1,2,2,2,2,2,0
307,15,2,1,3,1,1,2,3,1
308,1,1,1,1,1,1,1,1,1
308,1,2,3,3,3,3,3,3,0
308,2,1,3,3,3,3,3,3,0
308,2,2,1,1,1,1,1,1,1
308,3,1,1,1,1,1,1,1,1
308,3,2,3,3,3,3,3,3,0
308,4,1,2,3,1,2,3,1,0
308,4,2,3,2,2,3,3,2,1
308,5,1,2,1,3,2,2,1,0
308,5,2,1,1,2,1,3,3,1
308,6,1,2,2,3,1,1,2,0
308,6,2,3,3,1,3,1,1,1
308,7,1,3,1,1,1,2,2,1
308,7,2,1,3,2,2,1,3,0
308,8,1,2,2,1,3,2,3,1
308,8,2,1,1,3,3,3,3,0
308,9,1,3,3,2,1,2,2,1
308,9,2,1,2,3,2,3,1,0
308,10,1,3,3,2,2,3,3,1
308,10,2,2,1,1,1,1,2,0
308,11,1,3,2,2,1,2,1,1
308,11,2,2,2,1,3,1,2,0
308,12,1,2,2,1,3,3,2,1
308,12,2,1,1,3,2,1,1,0
308,13,1,1,3,3,2,3,3,0
308,13,2,3,3,3,1,2,3,1
308,14,1,2,3,3,2,3,2,0
308,14,2,1,1,2,3,1,1,1
308,15,1,2,2,1,1,1,3,0
308,15,2,3,2,2,3,1,1,1
309,1,1,1,1,1,1,1,1,1
309,1,2,3,3,3,3,3,3,0
309,2,1,3,3,3,3,3,3,0
309,2,2,1,1,1,1,1,1,1
309,3,1,1,1,1,1,1,1,1
309,3,2,3,3,3,3,3,3,0
309,4,1,2,1,3,1,2,3,0
309,4,2,1,1,1,3,2,1,1
309,5,1,3,3,1,2,2,1,1
309,5,2,2,1,2,3,3,2,0
309,6,1,1,2,2,1,3,3,0
309,6,2,3,1,3,2,1,2,1
309,7,1,3,2,3,2,2,3,1
309,7,2,2,3,1,1,1,1,0
309,8,1,2,3,3,3,1,2,1
309,8,2,3,2,1,2,3,1,0
309,9,1,1,2,1,3,2,2,1
309,9,2,2,3,2,1,2,3,0
309,10,1,3,1,3,3,3,1,1
309,10,2,1,1,2,1,3,2,0
309,11,1,3,3,3,2,2,2,1
309,11,2,1,3,2,3,1,3,0
309,12,1,2,1,2,2,1,1,0
309,12,2,1,2,1,2,2,3,1
309,13,1,1,2,3,3,3,2,1
309,13,2,3,1,1,1,1,3,0
309,14,1,3,2,2,2,2,3,1
309,14,2,2,3,2,1,3,1,0
309,15,1,1,2,1,1,1,1,0
309,15,2,2,3,3,3,1,2,1
311,1,1,1,1,1,1,1,1,0
311,1,2,3,3,3,3,3,3,1
311,2,1,3,3,3,3,3,3,1
311,2,2,1,1,1,1,1,1,0
311,3,1,1,1,1,1,1,1,0
311,3,2,3,3,3,3,3,3,1
311,4,1,1,2,3,3,1,1,0
311,4,2,3,1,2,1,3,2,1
311,5,1,2,3,2,2,2,1,0
311,5,2,3,2,1,3,1,2,1
311,6,1,3,1,3,2,3,3,1
311,6,2,1,3,1,1,3,1,0
311,7,1,1,1,3,2,1,1,0
311,7,2,3,3,2,1,1,3,1
311,8,1,2,2,1,2,3,1,0
311,8,2,2,1,3,3,2,2,1
311,9,1,3,2,2,3,1,3,0
311,9,2,1,3,3,2,2,2,1
311,10,1,1,1,1,1,3,3,0
311,10,2,3,3,2,3,2,1,1
311,11,1,3,2,1,2,1,2,1
311,11,2,1,3,3,1,3,3,0
311,12,1,3,1,2,3,1,1,0
311,12,2,2,2,3,1,2,2,1
311,13,1,1,2,1,2,2,3,1
311,13,2,2,1,1,3,3,2,0
311,14,1,2,1,2,1,1,2,0
311,14,2,3,3,3,1,1,1,1
311,15,1,1,2,2,2,1,2,0
311,15,2,2,3,1,3,2,3,1
314,1,1,1,1,1,1,1,1,1
314,1,2,3,3,3,3,3,3,0
314,2,1,3,3,3,3,3,3,0
314,2,2,1,1,1,1,1,1,1
314,3,1,1,1,1,1,1,1,1
314,3,2,3,3,3,3,3,3,0
314,4,1,2,3,1,2,1,1,0
314,4,2,2,1,1,3,3,2,1
314,5,1,1,2,1,3,1,3,1
314,5,2,2,2,2,1,3,3,0
314,6,1,1,1,3,1,1,1,0
314,6,2,1,3,2,3,2,2,1
314,7,1,3,3,2,1,1,2,0
314,7,2,2,2,1,3,2,1,1
314,8,1,1,3,3,2,2,3,1
314,8,2,3,2,2,1,3,1,0
314,9,1,3,1,3,3,3,3,0
314,9,2,2,2,1,2,3,2,1
314,10,1,3,1,1,2,1,1,1
314,10,2,2,1,3,1,2,3,0
314,11,1,2,3,2,3,1,1,0
314,11,2,1,2,2,2,1,2,1
314,12,1,1,1,3,3,3,3,1
314,12,2,3,1,2,1,2,2,0
314,13,1,3,3,1,3,2,2,1
314,13,2,2,3,3,1,1,3,0
314,14,1,1,2,3,3,1,1,0
314,14,2,1,3,1,2,3,1,1
314,15,1,2,1,3,2,2,1,0
314,15,2,1,2,1,1,3,2,1
315,1,1,1,1,1,1,1,1,1
315,1,2,3,3,3,3,3,3,0
315,2,1,3,3,3,3,3,3,0
315,2,2,1,1,1,1,1,1,1
315,3,1,1,1,1,1,1,1,1
315,3,2,3,3,3,3,3,3,0
315,4,1,3,1,1,1,1,3,1
315,4,2,3,2,2,2,2,2,0
315,5,1,1,3,2,2,3,3,0
315,5,2,2,1,2,3,1,2,1
315,6,1,2,2,2,1,3,3,0
315,6,2,3,3,1,3,2,1,1
315,7,1,2,3,2,3,1,1,1
315,7,2,3,2,3,2,3,3,0
315,8,1,3,1,1,1,2,2,1
315,8,2,1,2,3,2,2,1,0
315,9,1,1,1,3,3,2,1,0
315,9,2,2,3,1,1,1,3,1
315,10,1,3,1,1,1,3,2,1
315,10,2,1,1,3,2,1,3,0
315,11,1,2,2,2,3,2,3,0
315,11,2,2,3,2,2,3,2,1
315,12,1,3,3,3,1,3,1,1
315,12,2,3,2,3,3,1,3,0
315,13,1,1,1,1,2,2,2,0
315,13,2,1,3,1,1,3,2,1
315,14,1,1,2,1,2,1,3,1
315,14,2,2,1,2,3,2,1,0
315,15,1,2,2,2,1,2,1,1
315,15,2,3,3,3,2,1,3,0
316,1,1,1,1,1,1,1,1,0
316,1,2,3,3,3,3,3,3,1
316,2,1,3,3,3,3,3,3,1
316,2,2,1,1,1,1,1,1,0
316,3,1,1,1,1,1,1,1,0
316,3,2,3,3,3,3,3,3,1
316,4,1,1,1,2,3,3,2,1
316,4,2,2,2,1,1,3,1,0
316,5,1,3,2,3,3,1,3,1
316,5,2,2,3,1,2,2,2,0
316,6,1,2,2,3,1,1,2,1
316,6,2,3,3,1,3,1,1,0
316,7,1,1,1,2,1,3,2,1
316,7,2,1,3,2,3,2,1,0
316,8,1,1,2,3,2,2,2,1
316,8,2,3,1,1,3,3,3,0
316,9,1,2,1,3,2,3,1,1
316,9,2,3,1,2,2,1,3,0
316,10,1,1,2,1,1,3,3,0
316,10,2,3,3,2,3,1,1,1
316,11,1,2,2,1,2,1,2,0
316,11,2,2,3,2,1,2,1,1
316,12,1,3,3,1,1,2,3,0
316,12,2,1,3,3,3,1,2,1
316,13,1,2,1,3,2,3,1,0
316,13,2,1,3,3,1,2,3,1
316,14,1,3,2,2,1,3,2,0
316,14,2,1,1,2,2,2,3,1
316,15,1,3,1,1,3,3,1,1
316,15,2,2,2,1,3,3,2,0
318,1,1,1,1,1,1,1,1,1
318,1,2,3,3,3,3,3,3,0
318,2,1,3,3,3,3,3,3,0
318,2,2,1,1,1,1,1,1,1
318,3,1,1,1,1,1,1,1,1
318,3,2,3,3,3,3,3,3,0
318,4,1,3,2,3,2,3,1,0
318,4,2,3,3,2,3,2,3,1
318,5,1,2,1,1,3,3,3,1
318,5,2,1,2,2,1,1,2,0
318,6,1,2,1,1,1,2,2,0
318,6,2,3,3,3,1,1,1,1
318,7,1,1,2,2,2,2,3,1
318,7,2,2,3,3,3,3,2,0
318,8,1,3,1,2,2,1,2,0
318,8,2,3,2,1,1,2,1,1
318,9,1,2,3,1,2,1,1,1
318,9,2,1,1,3,3,2,2,0
318,10,1,1,3,2,3,3,1,1
318,10,2,1,1,1,1,1,3,0
318,11,1,3,2,2,2,3,3,1
318,11,2,2,1,3,2,3,1,0
318,12,1,2,1,2,1,2,3,0
318,12,2,3,3,3,3,1,2,1
318,13,1,3,3,3,1,3,3,0
318,13,2,1,2,1,3,1,1,1
318,14,1,1,1,1,1,2,3,1
318,14,2,2,2,3,2,1,2,0
318,15,1,3,3,2,1,2,3,1
318,15,2,2,2,1,2,3,2,0
319,1,1,1,1,1,1,1,1,0
319,1,2,3,3,3,3,3,3,1
319,2,1,3,3,3,3,3,3,1
319,2,2,1,1,1,1,1,1,0
319,3,1,1,1,1,1,1,1,0
319,3,2,3,3,3,3,3,3,1
319,4,1,2,3,2,3,3,1,0
319,4,2,1,2,3,3,2,2,1
319,5,1,3,1,1,3,1,1,0
319,5,2,2,3,2,2,2,3,1
319,6,1,1,2,1,3,3,2,1
319,6,2,2,1,3,1,3,1,0
319,7,1,1,3,2,2,1,1,1
319,7,2,3,1,3,2,1,3,0
319,8,1,1,2,3,2,2,1,1
319,8,2,3,1,1,1,2,2,0
319,9,1,3,1,2,3,3,2,0
319,9,2,2,3,1,2,1,3,1
319,10,1,3,2,3,1,1,3,0
319,10,2,1,3,2,1,3,1,1
319,11,1,2,2,2,3,1,2,1
319,11,2,2,1,1,1,3,1,0
319,12,1,1,1,2,2,2,2,1
319,12,2,3,3,1,3,2,3,0
319,13,1,3,3,3,1,3,2,1
319,13,2,2,2,1,2,2,3,0
319,14,1,1,3,3,3,2,3,1
319,14,2,2,1,2,1,1,1,0
319,15,1,3,2,3,2,3,2,1
319,15,2,1,3,1,3,1,1,0
320,1,1,1,1,1,1,1,1,1
320,1,2,3,3,3,3,3,3,0
320,2,1,3,3,3,3,3,3,0
320,2,2,1,1,1,1,1,1,1
320,3,1,1,1,1,1,1,1,1
320,3,2,3,3,3,3,3,3,0
320,4,1,1,2,3,2,1,3,0
320,4,2,2,2,2,3,2,2,1
320,5,1,3,1,1,2,1,2,0
320,5,2,1,3,1,1,3,1,1
320,6,1,3,2,3,3,2,3,0
320,6,2,3,1,2,1,3,1,1
320,7,1,1,2,3,1,1,2,0
320,7,2,2,3,1,2,2,3,1
320,8,1,2,2,1,3,3,3,1
320,8,2,2,1,2,3,2,1,0
320,9,1,1,1,2,2,3,3,1
320,9,2,3,3,3,1,3,1,0
320,10,1,1,1,2,3,2,1,0
320,10,2,3,3,1,1,1,2,1
320,11,1,3,2,1,3,2,1,1
320,11,2,2,1,3,1,1,3,0
320,12,1,2,1,3,2,1,1,0
320,12,2,2,3,2,3,3,2,1
320,13,1,1,2,3,1,3,2,0
320,13,2,3,2,2,2,1,1,1
320,14,1,3,3,3,1,2,2,0
320,14,2,1,1,1,2,2,3,1
320,15,1,1,2,2,1,1,3,0
320,15,2,1,3,1,2,2,2,1
321,1,1,1,1,1,1,1,1,0
321,1,2,3,3,3,3,3,3,1
321,2,1,3,3,3,3,3,3,1
321,2,2,1,1,1,1,1,1,0
321,3,1,1,1,1,1,1,1,0
321,3,2,3,3,3,3,3,3,1
321,4,1,3,1,1,2,1,2,0
321,4,2,2,2,2,3,3,3,1
321,5,1,1,3,3,3,1,1,0
321,5,2,2,2,1,2,2,1,1
321,6,1,3,1,2,3,3,3,0
321,6,2,2,1,3,1,2,1,1
321,7,1,3,2,2,1,2,3,0
321,7,2,1,3,3,2,3,2,1
321,8,1,2,2,1,2,3,3,1
321,8,2,3,3,3,3,1,2,0
321,9,1,1,3,1,1,2,3,0
321,9,2,2,1,2,3,1,2,1
321,10,1,2,1,2,1,1,3,0
321,10,2,3,3,1,3,3,1,1
321,11,1,3,2,1,3,3,2,0
321,11,2,1,2,3,2,2,2,1
321,12,1,1,3,2,2,3,1,1
321,12,2,2,2,3,3,1,1,0
321,13,1,1,1,3,1,3,3,0
321,13,2,1,3,2,1,1,2,1
321,14,1,2,1,1,1,3,2,0
321,14,2,3,3,2,2,2,2,1
321,15,1,3,1,1,2,1,1,0
321,15,2,2,3,3,3,2,1,1
322,1,1,1,1,1,1,1,1,1
322,1,2,3,3,3,3,3,3,0
322,2,1,3,3,3,3,3,3,0
322,2,2,1,1,1,1,1,1,1
322,3,1,1,1,1,1,1,1,1
322,3,2,3,3,3,3,3,3,0
322,4,1,3,2,2,1,3,1,1
322,4,2,2,1,3,3,2,3,0
322,5,1,2,3,3,2,3,1,1
322,5,2,3,2,1,1,1,3,0
322,6,1,1,3,2,1,2,3,1
322,6,2,1,1,1,3,1,2,0
322,7,1,2,2,3,2,3,3,1
322,7,2,1,1,2,3,1,3,0
322,8,1,3,3,2,2,3,2,0
322,8,2,1,2,1,1,2,1,1
322,9,1,3,1,3,2,1,2,1
322,9,2,2,3,1,3,3,1,0
322,10,1,3,2,2,1,2,1,1
322,10,2,2,1,1,2,1,2,0
322,11,1,3,2,3,3,2,2,0
322,11,2,1,1,3,3,3,1,1
322,12,1,2,2,1,2,2,2,0
322,12,2,1,2,2,1,1,3,1
322,13,1,3,2,3,3,3,3,0
322,13,2,2,3,2,3,2,2,1
322,14,1,1,1,1,1,1,3,1
322,14,2,3,2,2,2,2,1,0
322,15,1,1,3,2,2,3,2,1
322,15,2,2,3,3,1,1,1,0
323,1,1,1,1,1,1,1,1,0
323,1,2,3,3,3,3,3,3,1
323,2,1,3,3,3,3,3,3,1
323,2,2,1,1,1,1,1,1,0
323,3,1,1,1,1,1,1,1,0
323,3,2,3,3,3,3,3,3,1
323,4,1,1,1,1,3,3,3,0
323,4,2,3,1,3,2,2,1,1
323,5,1,2,2,1,1,3,2,1
323,5,2,2,3,2,2,1,3,0
323,6,1,1,1,1,3,3,1,0
323,6,2,3,3,3,1,2,1,1
323,7,1,3,1,3,3,2,3,1
323,7,2,2,2,2,1,1,1,0
323,8,1,3,1,2,2,2,3,1
323,8,2,1,3,1,1,1,3,0
323,9,1,1,2,3,3,3,2,1
323,9,2,2,3,1,2,1,3,0
323,10,1,3,1,2,1,3,2,0
323,10,2,3,2,1,3,1,1,1
323,11,1,1,3,3,2,3,1,1
323,11,2,2,1,3,1,1,2,0
323,12,1,2,2,3,1,2,2,0
323,12,2,1,3,2,2,2,3,1
323,13,1,1,3,2,3,1,2,0
323,13,2,3,2,1,2,3,1,1
323,14,1,2,1,1,1,2,1,0
323,14,2,3,3,3,3,2,3,1
323,15,1,2,1,2,3,3,3,1
323,15,2,1,2,1,2,1,1,0
324,1,1,1,1,1,1,1,1,0
324,1,2,3,3,3,3,3,3,1
324,2,1,3,3,3,3,3,3,1
324,2,2,1,1,1,1,1,1,0
324,3,1,1,1,1,1,1,1,0
324,3,2,3,3,3,3,3,3,1
324,4,1,3,3,1,1,3,2,1
324,4,2,1,2,2,2,2,2,0
324,5,1,2,1,3,3,3,3,0
324,5,2,2,2,3,3,1,2,1
324,6,1,1,2,2,3,1,1,0
324,6,2,3,1,1,2,2,3,1
324,7,1,3,3,3,1,1,3,1
324,7,2,1,1,2,1,2,1,0
324,8,1,2,3,1,1,2,2,1
324,8,2,2,1,2,2,3,1,0
324,9,1,1,3,3,1,2,2,0
324,9,2,3,2,1,2,1,3,1
324,10,1,3,2,2,3,3,3,1
324,10,2,2,1,1,3,2,2,0
324,11,1,1,2,3,2,3,3,1
324,11,2,2,3,3,1,1,1,0
324,12,1,3,3,1,3,1,1,1
324,12,2,3,1,2,2,2,2,0
324,13,1,2,1,3,2,1,1,0
324,13,2,1,1,1,1,3,3,1
324,14,1,1,2,2,3,1,1,1
324,14,2,2,2,1,1,2,2,0
324,15,1,1,1,2,1,1,2,0
324,15,2,3,3,3,2,3,3,1
325,1,1,1,1,1,1,1,1,0
325,1,2,3,3,3,3,3,3,1
325,2,1,3,3,3,3,3,3,1
325,2,2,1,1,1,1,1,1,0
325,3,1,1,1,1,1,1,1,0
325,3,2,3,3,3,3,3,3,1
325,4,1,3,2,1,3,3,3,1
325,4,2,1,3,1,2,3,2,0
325,5,1,2,1,2,2,3,3,0
325,5,2,2,3,3,3,2,1,1
325,6,1,1,3,2,1,2,1,1
325,6,2,1,1,3,3,1,2,0
325,7,1,3,2,1,1,3,1,0
325,7,2,2,3,2,2,1,3,1
325,8,1,3,2,3,3,2,1,1
325,8,2,3,1,2,1,3,2,0
325,9,1,1,3,3,2,3,3,0
325,9,2,2,2,2,3,2,2,1
325,10,1,3,3,1,1,1,1,0
325,10,2,2,3,3,3,1,3,1
325,11,1,1,2,3,1,2,1,0
325,11,2,1,1,1,2,1,2,1
325,12,1,3,1,1,3,2,2,1
325,12,2,2,1,2,2,3,1,0
325,13,1,2,3,1,1,2,3,0
325,13,2,3,2,2,2,3,2,1
325,14,1,1,3,1,3,2,3,0
325,14,2,2,2,3,3,1,3,1
325,15,1,1,2,2,1,3,1,0
325,15,2,3,2,3,2,1,2,1
326,1,1,1,1,1,1,1,1,1
326,1,2,3,3,3,3,3,3,0
326,2,1,3,3,3,3,3,3,0
326,2,2,1,1,1,1,1,1,1
326,3,1,1,1,1,1,1,1,1
326,3,2,3,3,3,3,3,3,0
326,4,1,2,1,1,2,2,1,1
326,4,2,3,1,2,3,1,3,0
326,5,1,3,3,1,1,3,2,0
326,5,2,2,2,3,2,2,1,1
326,6,1,1,2,2,1,1,2,1
326,6,2,1,1,3,3,3,3,0
326,7,1,3,1,1,1,1,3,0
326,7,2,2,3,2,3,3,1,1
326,8,1,1,1,3,2,3,2,0
326,8,2,2,3,2,2,2,3,1
326,9,1,1,3,3,2,1,1,1
326,9,2,2,2,1,3,1,2,0
326,10,1,3,1,3,1,3,1,1
326,10,2,1,1,1,3,2,2,0
326,11,1,1,2,2,3,2,3,1
326,11,2,3,3,2,1,3,2,0
326,12,1,2,2,3,1,3,2,0
326,12,2,1,3,1,2,1,1,1
326,13,1,2,1,3,1,2,2,1
326,13,2,3,2,1,2,1,3,0
326,14,1,3,3,3,3,2,1,0
326,14,2,2,1,1,1,3,3,1
326,15,1,1,1,3,2,2,1,1
326,15,2,3,3,2,3,1,3,0
327,1,1,1,1,1,1,1,1,1
327,1,2,3,3,3,3,3,3,0
327,2,1,3,3,3,3,3,3,0
327,2,2,1,1,1,1,1,1,1
327,3,1,1,1,1,1,1,1,1
327,3,2,3,3,3,3,3,3,0
327,4,1,3,2,1,2,2,2,1
327,4,2,1,2,2,1,1,1,0
327,5,1,2,1,2,1,1,3,0
327,5,2,1,3,1,3,3,2,1
327,6,1,2,2,3,2,3,2,0
327,6,2,3,1,2,3,2,1,1
327,7,1,3,3,3,3,2,3,1
327,7,2,2,1,2,1,1,1,0
327,8,1,1,2,1,3,3,1,0
327,8,2,3,3,1,2,1,2,1
327,9,1,2,2,1,1,2,3,0
327,9,2,1,3,3,1,3,3,1
327,10,1,2,3,2,2,3,2,1
327,10,2,1,2,3,2,2,3,0
327,11,1,3,1,1,3,1,1,0
327,11,2,1,2,2,3,2,2,1
327,12,1,1,1,3,2,1,1,0
327,12,2,3,1,2,3,3,3,1
327,13,1,2,3,1,1,2,1,0
327,13,2,3,3,3,1,2,2,1
327,14,1,3,2,3,2,1,3,0
327,14,2,2,3,2,3,3,1,1
327,15,1,2,2,1,1,3,3,0
327,15,2,1,1,1,2,1,2,1
328,1,1,1,1,1,1,1,1,1
328,1,2,3,3,3,3,3,3,0
328,2,1,3,3,3,3,3,3,0
328,2,2,1,1,1,1,1,1,1
328,3,1,1,1,1,1,1,1,1
328,3,2,3,3,3,3,3,3,0
328,4,1,3,3,2,2,1,1,1
328,4,2,2,1,3,3,1,2,0
328,5,1,1,3,1,3,3,3,1
328,5,2,2,2,2,1,2,1,0
328,6,1,3,1,3,2,3,3,0
328,6,2,1,2,1,3,2,2,1
328,7,1,3,2,2,1,3,2,1
328,7,2,2,3,1,2,2,1,0
328,8,1,1,3,2,3,1,2,1
328,8,2,3,1,3,1,1,3,0
328,9,1,1,1,3,1,3,1,0
328,9,2,2,2,2,3,2,3,1
328,10,1,1,3,1,2,3,3,1
328,10,2,3,2,2,2,2,2,0
328,11,1,2,2,3,3,1,1,0
328,11,2,3,1,2,1,2,3,1
328,12,1,2,1,3,2,3,2,0
